Diameter (microns),Velocity (m/s)
90.8,46.7377274223228
64.9,50.4483881797537
65.6,49.4919929490816
44,52.5667014097934
125.6,45.2910689666344
86.9,53.2408863466462
52.9,54.4119237216658
56.3,50.5235631913827
35.6,52.8892138510769
40.7,54.7236911156366
83,48.281464620454
71.3,49.8782037369812
40.6,53.0269259420877
55,51.2772930163581
52.2,52.5408464477019
59,49.2106654969013
50.8,54.8096777047569
92.8,50.4182896650618
124.8,43.4433708335682
67.5,48.6665003023861
50,55.4059284133789
84.8,48.4545068303361
67.4,53.7595164915235
112.8,40.7609483985109
94.7,45.8690143627737
37.2,56.4641258872368
76.2,50.4942183063816
80.2,49.0399658886473
110.2,41.3877971042683
37.2,54.8039851824484
65.9,50.0986540908972
93.5,47.0749356008867
90.7,48.2716571022363
178.8,38.018672538958
78,48.6941676132866
42.5,53.4312521943509
34.1,52.760491160566
81.6,50.1746922862843
45.5,57.0472139199307
89.6,50.5888722237787
100.7,46.4863053271783
77.6,50.6399924499017
37.3,56.5126264079702
70.7,51.9036970667274
68.5,48.8058536779124
157,43.722824779385
42.9,56.0725246229333
38.5,56.1656368009668
64.6,49.0916742700817
89.4,49.021865200667
68.5,48.7048545632442
53.9,47.2296931377632
120.8,48.2864406462408
75.4,50.6158765318296
91.3,47.3608750898108
55.6,51.3138685831877
70.4,46.7824057157439
97,49.097138546279
57.5,49.877399842143
154.1,43.5125614722897
55.4,51.062642091259
108.5,45.3410994277898
44.5,48.3616660285758
33.6,56.7708313510152
53.4,47.5310769024911
49.9,51.4524636811156
54.3,50.8592750425781
110.3,44.4359887887827
78.7,51.4718192393096
80.8,47.5653626549451
141.6,38.3985545695544
78.9,49.1292095238751
40,51.6548439080291
93.9,51.8800371721237
45.9,49.717083721707
83.9,46.4971911993915
101.9,49.0668743870901
62.8,51.5502198304444
46.2,53.7802839657089
94.2,46.445617522617
67.8,50.6014557645504
60.9,49.9205439387986
194.8,33.3848563309696
77.2,50.7840292267522
64.9,56.9994501435294
33.9,54.4116040692351
72.3,45.2113308525414
194.9,36.2401827424014
32.2,50.7614676878301
43.6,51.3255435784069
77.7,46.3339324712219
64.2,52.4205607765782
100.7,48.9264909331328
99.1,44.1159559931961
71.7,47.8610630293563
61.3,43.2509968535369
67.9,48.6573957270348
56,48.5249168463916
32.7,48.3101592973244
186.2,37.4542974744769
73.9,51.799185635269
39,49.6946840217787
48.4,49.9070816167589
58.2,44.9545182254488
73.6,46.8539976498068
55.1,54.2676497711871
51.2,50.9159127461616
117.8,47.4953269033704
75.5,45.4404956005492
80.4,48.6222622878814
42,53.0016602214694
55.2,51.5702368486338
35.9,55.8860892795376
47.2,46.8986096683557
50.5,57.4444357537533
100.6,48.9349731392714
123.3,43.0124799896655
198,34.8153442878889
37.2,55.6473238439557
112.7,47.0845135512905
101.8,45.0472180899365
56.9,49.569156770669
103,39.1634555941197
48,53.0614159319714
91.5,45.2505648019237
73.7,47.4031151280067
74.1,53.538539914933
59.2,49.3591315774204
61.6,51.8679791023994
31.3,52.8153350421859
84.3,44.3790874249159
75.4,46.8486552536491
124.6,44.1795813804987
73.2,47.6938421045162
40.8,51.9331066267727
114.3,47.5634731208165
143.4,36.6965954788993
80.7,51.4824398359856
71.6,47.4361814695483
90.7,48.1290376447004
88.9,47.257746382368
106,48.2753000747445
73.8,50.6057315566762
42.8,54.6279310725718
45.1,53.8492780450669
40.7,52.5367590461976
72.4,48.8695814804042
56.7,47.8105596886713
51.8,50.7662183075976
124.2,41.1039259080738
50.9,48.9118618085122
69.6,49.4916557659069
42,46.5204819673436
36.9,54.751220984616
56.6,51.2144998962834
60,54.3445659148507
115.9,45.7538856031955
100.4,48.2266990098202
65.8,50.249556948089
32.7,49.0287808057093
78.1,48.3635685666252
56.6,55.4011802958773
44.6,56.729507502274
31.5,57.5259238460454
65.5,45.7030134898439
52.6,46.7583320643218
83.6,48.2241543599914
130.1,38.0741797734248
47.7,48.4307984599486
45,54.2918884434946
200.1,37.2405559818619
56.4,44.3123505299563
43.8,55.0769534928884
94.2,48.6385514214196
51.4,53.0669714921506
70.3,46.7152257900532
34,52.2169268604609
45.6,54.696706205888
39.5,50.0586778318309
63.5,53.9794802232775
198.9,32.1686325341114
33.6,53.521318813863
67.4,50.2517402099626
51.2,53.4156538621992
205.3,33.0482408124272
60.3,48.9840649944176
78.4,52.067864046023
46.3,49.9343668576133
69.9,52.3283842982408
98.9,43.7421228242786
83.6,50.5106145592348
82.6,48.5544323312036
31.7,55.1667038768855
44.1,52.8816875805376
73,47.4305257794613
181.3,37.1111725424481
93.8,49.7355951174289
62.5,50.4532491691426
60.1,51.9816330374038
42.5,50.5315653427164
50.9,52.5725686708639
100.3,45.7430905868353
47.7,50.5031226655038
86.7,47.3302912058844
47.7,49.3917194213626
88.9,47.2616577620388
44,48.0073319192028
126.3,39.8613722708043
39.1,55.2431012418051
52.8,49.9493454280025
73.5,49.824251233521
67.9,49.519808558422
80.1,47.559573922339
57.2,49.3062066217228
64.9,45.5174470497555
126.1,44.6810436156471
100.3,44.493857226969
79.9,44.9350867869871
46.7,43.8892257359883
47.4,52.9065101083859
42.2,53.7006423235604
97.4,42.0906550135823
77.2,48.9078583831809
90.8,46.8648736215038
55.3,49.4456194158047
47.2,57.4068171969602
41.4,51.4040300826968
40.8,57.9017221722641
57.6,57.5376403973337
83.2,52.4852090645386
42.4,50.4234563884922
52,52.1105978480827
41.1,47.6607790950756
42.2,48.8822214665558
114,44.5281771916844
83.3,44.7780009876535
67.7,53.952185980383
58.7,48.3392671890937
94.2,49.403538367427
49.3,56.555460781845
97.6,45.0322031163459
55.5,53.0982106637081
60.2,49.7689824056893
40.6,53.1814627722177
52.4,53.3063494772922
53.5,48.9030853471238
82.6,47.8735428084314
49.8,44.6202977126095
173.3,39.3329638293166
106.7,40.7875597389024
65.3,50.1970423533931
42.5,49.5663677459535
117.2,43.3287016278817
47.4,52.9890089472004
44.5,50.2070349015328
86.2,51.5475954332183
86.3,46.289906720222
89,48.1755853539042
35.9,52.6578938640205
46.1,53.2535256497264
122.6,43.2491389316686
187.5,38.0298847698107
72.3,50.9834104684766
40.7,54.5545801695216
92.2,46.9519912858773
56.9,54.2319359752799
61.4,48.5860988493145
45.2,46.8785961178212
67.5,49.9243394352306
51.1,50.9099606835269
91.3,50.7151752917256
60.4,52.3499989836052
51.9,56.409199674491
43.8,55.9096340727628
45.7,49.7779721986011
128,42.968674815745
43.5,52.7227802074308
60.6,49.6294761730733
40.4,50.0533566332955
142.4,39.5800342063919
99.9,47.0807050776224
71.4,49.7281157603905
123.5,41.9669591831568
42.5,51.0417948516826
74,43.1943930917161
49.9,52.0208718054088
42.1,53.4216659658889
56.5,52.6987479392191
74.7,46.8076861778746
37.7,51.7473534294951
56.5,51.8653380832048
146.7,43.5258248941949
41.1,53.0266145637018
87.1,41.0731787078897
57.3,50.6142988124568
34.2,52.1426209607712
63.6,47.3612403145292
66.6,49.3298867431962
47.3,49.6087454459777
87,42.0976007569375
74.1,51.1501151197926
46.9,51.8753015252707
38.8,56.9154359314626
60.2,50.5383833315622
117.1,40.3755680608717
53.1,51.2632600213735
105.5,43.1581259637111
59.7,48.7663444967779
84,48.5790893269014
60.6,50.2616037637848
34.3,50.2500392648589
40.5,51.1327754121901
56.5,48.1550653354693
70.5,53.2324446023026
59.3,48.8102750131473
51.1,45.6651274524399
80.2,50.0483389772169
108.2,44.4542834544055
67.6,49.9401368517798
38.2,51.2060269875829
41.1,54.0740817047831
63.3,52.9826164461777
41.8,52.9355291269949
45.4,51.8208717707891
99.9,47.971436439742
57.3,52.3593091492537
77.6,51.2204758367553
142.4,41.9561077577147
41.1,53.600045350869
52.7,54.3448596614685
45.3,51.3985513278868
58.9,49.6977994404986
70.4,46.1360990490007
62.1,52.8418189440607
39.1,54.2362710707276
49.5,51.9348691097632
130.5,37.1536311426041
77,45.8343259823947
32.9,55.4195665765267
50.2,52.2675304144396
49.5,54.8246252523087
76.6,49.3087335602088
56.4,53.0471953427746
113.2,42.140228740493
166.9,37.2851490098894
56.9,48.7875589506977
68,52.4838020875177
75.9,46.8945008687681
44.6,47.7812171310944
77.5,50.5187263199259
76.8,46.9313791801323
77.1,49.7995687460059
41.1,51.2480313183585
71.5,50.1990931825359
65.9,53.535960079088
39.8,48.6475861451028
52.9,49.7138664931871
35.7,53.4031992301679
100.7,46.1349303094715
125.1,45.7041838802474
106.7,47.273344183356
116.8,45.8067117150507
65.6,48.8702247255524
61.1,50.866947189865
85.7,44.8571460287068
44.7,54.5358114190222
148.5,38.8932983009121
115.2,42.3445948745568
89.1,50.5850151922682
94.7,50.9224271904042
35.3,48.3580257631446
48.1,49.6462029497484
60.4,51.3598246053915
61.7,48.7101511853896
72.4,51.5582137464869
51.7,53.50956454561
129.1,43.4520981556753
107.8,44.5080099872126
63.3,48.2150974327254
103.5,47.6316690392963
103.3,45.4758664789071
37.2,48.2233791627877
82.1,47.4279469955919
42.8,51.9675845111613
72.6,53.3073055302216
164.8,34.2222029362518
44.6,47.718240950165
101.7,46.5918098609692
110.9,45.521543594577
81.4,49.3913959632699
56.4,52.8779159833478
58.9,48.3392809489191
155.4,37.4361306602442
62.7,46.2925696769496
75.4,50.3588256031921
37.1,52.21153386755
45.3,53.2277219425774
142.1,45.7073962417948
35.2,55.6267781428015
79.7,45.9471066115838
61.4,49.888230496304
77.2,52.8871300708809
56.5,51.2749975440345
37.6,57.9350285172456
62.7,50.1752430445049
62.3,47.2886075570591
67.3,49.2936468743531
35.6,52.7525024920524
61.3,50.3496005593106
128.1,37.8161050042736
47.1,56.6054261374687
38.1,56.1702932386082
80.5,44.9423522560897
134.3,39.5190648300787
45.1,51.9630761337362
43.3,49.8079995907379
81.6,47.2464255488748
186.1,35.757246134219
53.1,42.5504620251639
70.1,47.5794314135612
28.7,55.5565093606805
52.2,55.7793893566788
113.6,41.1289633249039
38.9,53.0999712960665
134.7,42.4885899670989
85.5,40.8153164054454
51,56.6390071096791
60.4,50.6015848661008
103.1,43.8656009063193
42.5,51.3056911593702
46.6,51.4082184974632
95.8,46.995241785966
81.9,49.9634724325526
153.5,38.5187106539675
47.9,55.3873069091572
40,47.6531529069149
41.5,51.3664598600552
67.6,46.3873039026115
92.3,41.8758048122084
76.4,45.7573654432614
98.8,44.3900556099675
73,47.972988297288
153.8,41.9222471730665
45.4,50.0075507959087
63.7,49.8734582967329
27.7,53.468723800888
49,45.5838012561525
55.1,50.4866161942137
52,51.9379341480015
76,51.675616529899
40.4,52.0277787732519
39.3,53.4207372081263
48,53.1941334490226
35.3,52.0364150147689
39.8,55.4600643768366
43,53.2395009435071
65.3,48.4045096884788
49.4,48.8701595209206
69.4,50.060251721883
183,37.2176867947714
68.8,51.1672195799411
59.9,48.0682050339004
108.4,44.5712769516678
66.3,52.1585101637537
90.5,49.3885991017105
97.9,50.1233377456566
29.9,53.0172227779233
57.7,57.5298817009777
30.6,53.7739865412613
63.8,48.9140778756835
98.4,44.8443524435805
55.8,48.8717397726829
71.7,46.0715080427276
32.3,51.2022154726165
38.1,49.6113002484612
107.5,46.7857527592355
65.7,49.6024565881153
124.4,47.2206617981527
106.6,43.9016530266136
95.6,45.6924249339577
46.5,57.1335389092434
43.8,50.5091851681903
79.1,43.8916220431691
42.4,53.0401171186591
35.6,54.3163603347783
80.3,46.1947504911058
69.2,50.7550351454996
47.4,51.4459584482478
158.6,41.2477142833848
38.5,50.5795624021702
43.4,54.1311137657999
43.2,51.1343099494916
46.1,49.9028615697294
37.5,51.1377761532664
112.8,40.7092087239789
47.3,48.0477157423383
86.1,46.979339891048
61.7,49.453489255722
109.6,47.7118214478251
106.3,47.0639226169941
148.8,42.6400516492002
63.4,51.0248602891167
87.2,49.2075286892655
59.5,56.3675608715471
50.6,46.802720723078
83.4,49.4277326970998
48.6,50.8628787672427
53.1,56.4148322363672
46.9,52.7805705179365
50.3,49.0747386736941
57,51.5456313300942
74.4,49.5071969417687
62,47.6626986340751
38.6,51.3885904493023
58.2,48.2571133211917
38.3,52.6320118300153
46.5,51.5811290327505
150.5,43.6258899055624
84,44.1521419560769
92.8,48.4377630380741
76.9,45.0794601102359
120.6,44.9465408240935
45.4,54.7912002611372
42.5,52.8732140653576
75.1,50.0533624692683
117.1,49.3556794712861
32.2,55.1178576951834
98.7,43.7168013359672
47.3,50.0309975842718
99,46.0096284580737
47.6,50.5451731098875
70.2,49.2801686421468
95.4,44.2915873481917
69.2,49.7439290755285
68,51.3129943700216
75.4,45.3095258272034
50.5,55.4846526520643
38.3,53.9986845826076
62.4,49.4500919869176
62.4,49.3181278310049
36.6,51.7839702433567
151.1,42.6496593258005
59.5,49.0256337305232
62.8,48.2261880524226
103.7,48.1037178458544
67.7,45.2015186010149
35.8,55.3939617969235
37.5,51.1976257781906
54.5,46.2680587383017
43.6,52.6140983150184
98.8,44.7986709836463
48.4,51.7083485938666
44.5,49.396340726323
88.9,46.8445709155114
154.9,40.2187882953595
65.2,45.9213080675731
153.2,40.7834553206955
97.6,46.9248679296338
53.8,48.73242164822
143.7,47.10564220916
40.9,51.7568825315209
48.4,52.1623688729116
94.9,47.0218174781251
101.8,47.0842109256758
85,48.8416774568606
32.3,55.5301008826538
74.7,52.4481564824371
41.9,57.9493029880241
45.2,50.7055584025753
82.2,43.8823561832119
105,49.6160872857161
51,50.494474081715
50.8,49.4864308275207
71.6,46.0252116735427
56.7,52.8144699035025
73.5,50.0774167637432
56.1,53.9914447113196
59.4,51.7434095719406
118.7,42.3886643461245
111.7,47.2552626091708
56.8,45.716141587584
116.1,44.9580462882193
103,42.6164739012713
38,52.9474861289593
131.6,45.7077252086899
40.5,53.5154858811164
71.8,49.8804028503871
64,51.2598531376952
90.8,47.3805597979339
127.1,42.1008881282018
57.6,51.2843025214852
46.1,52.3227508345458
78.3,50.0095696739273
49.8,53.1209801386923
60.4,51.8223269852298
44.5,52.6651950863345
58.5,46.3220555136271
54,54.5759411866007
39.2,50.51418792471
76.8,52.701074179964
81.9,45.5671280202851
154.4,36.4372751018196
49.4,50.4575498917001
282,24.7229691640511
57.2,55.3970553241245
77.8,50.8618051892164
114.8,48.0224754537725
155.1,38.4593501919163
100.5,47.7233256561178
42.9,53.9704020477709
72.7,50.6285247304653
50.6,51.5890801720689
74.8,46.9996509026422
141,42.2998372702917
66.2,50.7555631429258
55.9,52.2102815493281
35.5,51.0245467705557
80.7,48.7245135517706
37.3,54.698255575843
43.6,53.6890249423717
24,52.8431509929708
61.8,51.5497579244046
71.1,50.2252698334766
111.3,46.5942341209944
63,53.7168331528574
36.2,53.9434422187635
95.3,43.1263326719355
59.4,48.5090446571326
95.1,44.7069328614698
163.9,36.4861029068071
56.2,48.8351402836145
120.9,44.8719073644629
86.1,49.5123134337078
77.8,49.3765491327724
43.2,52.468811936352
45.5,48.018508825614
54.7,48.2862400875416
59.1,51.9809032569195
39.2,52.5377957359063
79.4,49.1922350633223
48.4,51.2344597207863
52.6,49.3669043982728
69.9,50.8175386886335
48.9,52.707939474316
33.9,53.3672059717537
104.2,43.079399479339
76.3,49.6541637555291
179.7,36.5050416686368
48.1,51.2768881709757
59.6,48.080623167668
42.6,53.7505131290057
94.1,44.5761235112687
68.4,47.548776270158
73.4,47.910555285077
43.9,49.4758320859411
199.4,33.0783160305419
112.7,48.2760745167516
150.3,43.632747953036
45.7,49.5093404380289
84.7,46.8864076830572
73.7,44.647982352205
57.8,53.0758005557373
81.1,46.3340817820079
62.6,50.9253526539622
62.9,52.2684971249045
112.7,45.6282746495721
68.8,49.003673481127
37.7,51.2673835727252
58.1,50.6517295771362
46.7,56.007545531865
50,51.3659779243754
101.5,48.3472077874339
43,48.558777091828
66.8,48.3430731760129
77.5,42.0761458663856
74.1,49.6589204439075
75.3,46.5494780239279
63,47.4010928730164
52.8,51.3259651519275
100.9,50.002293787128
99.2,44.9672036506131
89.7,44.4449396752019
42.3,50.4984985601478
83.9,42.544215236595
109,47.3101916505121
39.2,55.8902233351428
163.5,40.3134923325251
65.7,49.7039818624806
46.6,53.7204432287187
91.3,46.9254490859288
92.1,43.6148440996892
38.3,52.2744611965456
34.9,52.6968970085085
77.5,50.2636941640253
75.5,47.3112969322247
99.8,44.2775895309105
65.9,45.9248928389297
52.5,51.5015733709819
72.9,46.1138074867929
31.1,55.4562907713337
95.5,49.3105207791826
77.5,47.7420625711901
44.3,47.7234082017213
63.1,50.0043560834494
68.5,49.5484793066077
39.5,57.8391409317477
47.3,53.0207226970557
88.3,47.6613896291028
49.8,51.1639940127016
119.3,46.1937802961852
36.5,54.4862807251971
49.2,54.7746066400484
64.4,46.6516470396788
36.2,46.0739043544481
39.9,51.8081248140017
63.4,48.1725324666275
36.5,51.9438003473804
33.3,51.0721971347242
56.1,52.9636953825375
78,52.9292885565737
34.9,53.1650516861238
49.7,55.5764713432085
89.3,51.6956207493663
136,33.9957615346912
74.2,50.4956902488282
68.7,51.7059282065591
44.9,53.5024727537093
113.2,43.2288124210314
80.7,48.687231554759
90.1,48.0418151150396
39.8,51.2520682370454
115.7,45.6909539432546
87.9,47.9164334762037
120.2,45.9380814416897
44.2,50.6093122612013
59.5,52.6842199618149
35.6,50.2098256729282
55.9,48.6776985982321
47.4,49.7712616114999
70.9,49.7387627082763
64.7,50.568048384437
48.3,48.5535216454305
54.3,47.2854567343124
80.3,49.586459544794
83.9,45.819621392034
41,48.2963638528459
40.1,49.8646732222192
89.4,52.2729760913404
80.5,43.5591145093832
66.5,48.9642105321079
61.5,50.2784626815515
39.9,53.4672241956614
121.8,45.3701317121992
79.8,43.9960488113703
41.9,49.0555910437836
90.9,46.0766421577759
40.2,57.0236710773023
94.8,46.6201996798489
45.9,49.0445415253088
64.4,51.2180233019816
41.9,45.8695383604936
47.1,56.7048551097511
31.5,55.4557127106786
133.2,39.5405805060056
54.1,49.6678312761937
40.1,52.1067710907422
37.3,50.9146933299884
33.1,50.6171052922734
94.4,44.5407265417536
123.4,44.6408929964864
41.8,54.3809987056757
51.3,51.7052910710425
35.1,49.2317556651921
31.9,51.4263962518399
85.2,48.202479583419
53.8,49.1776928700975
101.9,43.438588449312
78,46.0122241673749
135.4,44.5003166424279
45.5,57.0910008874809
98.4,46.7869836094795
48.1,55.4833473273073
42.5,53.7910134982139
39.8,54.0973123875216
58.4,53.0734412661035
138.5,40.240653231891
101.2,41.8425553967938
48.4,54.4366200021759
39.5,52.7379539310429
41.8,52.8207749240018
63.3,50.2339479189632
130.8,43.5129305164596
42.8,49.6413823944304
41.9,51.6350431842285
252.7,29.5474532660605
51.2,50.9546241349317
33.3,52.8034152433613
140.2,43.2206773593651
72.6,55.3246929223673
132.1,42.5671828387684
41.2,51.4733057296498
80.8,45.8010982026325
46.5,49.6824984048838
101.4,46.1242918549513
87.3,46.1586571303577
69.9,47.4872599180928
38.6,54.406957016693
49.1,54.1647420780979
73.2,51.8168708762939
73.1,48.4755747522358
143.7,39.5280776861679
73.3,48.1969650097843
55.5,51.3271407269984
37,55.1846592473711
86.9,47.3858772702097
165.1,40.8979528542907
88,43.6051985421975
43.4,54.7505187351707
53.4,51.5197618447058
37.1,51.1365638048464
48.9,48.979467317973
53,55.5021464814585
70.4,50.2363464441246
36.9,51.5572880174622
36.5,56.4843104693734
124.9,41.2881542690715
39.4,54.6505027353536
87.9,47.7578138607879
40,47.2688504219324
49.7,53.5368775704925
58.8,50.9612057973306
85.7,49.7931343940584
33.4,52.2189857507089
104.6,46.2307003993171
39.5,50.9157908109818
113.7,42.5202743100986
110.9,41.6627444379848
39,54.3127775064183
46.2,51.0135616956616
41.3,55.4055113470988
43.5,52.8507895088415
81.7,43.9972604514414
57.9,49.7433904142331
153.5,42.8217021384533
63.4,50.1122175562234
49.3,49.8728602876004
157.4,35.7163042827025
116.5,48.7616908208062
35.4,49.2527536736936
34.7,51.9177830947808
48.7,53.078277705897
56.3,57.5700437929058
59.3,51.6957673032361
81.1,46.48603602885
47.9,51.5836587734616
84.3,47.4836110103481
104.3,43.811012710003
58.4,48.949243332992
111.9,41.8268004373907
67.2,48.6717415473939
178.5,37.1650578830983
67.7,46.6117094007578
74.9,48.6077016595353
194.5,38.082534126402
59.8,46.409752253811
84.7,48.201988256099
44.6,55.0030330427199
40.4,56.125725930921
58.3,47.9814786902002
94.4,44.9740473716739
38,57.2196774522184
76.4,48.6480422253144
37.3,55.3809814179838
79.7,44.4421436744637
49.4,50.1543210963805
78.9,47.1940106227931
137.3,40.1162869332639
48.9,51.0833500051908
35.7,55.0978663246986
36.6,48.3724393318652
73.7,44.4459749571093
52.5,56.1879739098293
83.2,43.8311198754285
85.3,47.2221140465544
58.5,49.4458734922869
68.8,48.0490211538626
51.6,45.9763902513092
56,50.0184831597409
50.6,50.1604136635428
49.4,49.5303533254431
64.6,45.9256937685286
90.6,45.2372347710888
151.1,38.5874963364913
47.9,49.9808821284619
60.8,51.7653569945307
42,51.7196986083156
49.3,48.2569769586508
66.5,54.6713455966373
41.4,53.4406577766886
68.3,45.6538536905827
110.2,41.4310902462914
146,41.4163214481225
110,42.8762937403952
54.7,51.4793710186413
35.8,51.2938720286571
60.8,50.4751123681816
42.2,51.9978196237616
81.9,50.5062557316444
46.1,52.0872061679494
52.2,48.3886834014131
32.9,54.4272847978536
48.7,54.4425204764885
88,45.9415448461942
54.1,54.0477629312694
67.9,48.4862732450497
113.9,43.8848095790052
27.7,53.7237255859869
62,50.0233285377677
113.7,47.8254938203046
135.2,42.0395685386941
34.2,51.8184042800229
106.9,41.5674140034509
152.1,42.7684583521727
28.9,50.1607086846968
45.3,51.5689654523089
86.3,51.3345094817868
82.2,45.4651097950288
146.4,47.8846762010471
42.8,54.9640490293764
42.5,48.0060776848011
55.3,54.9691397195052
136.9,40.8863344288732
51.4,51.4897009365816
96.5,44.8198798118009
145.8,39.7353763619871
109.4,44.6616562756951
59.3,48.7915637655511
130.9,39.5805724136605
45,50.5601558314505
103.8,49.6682468689588
62.2,46.4217208738859
74.1,49.7600702964936
36.8,53.6703010925414
60.2,46.0898588953314
91.4,43.9770928251037
46.1,50.4066444232267
104.2,43.7542762337712
83.7,48.6014135842476
52.8,51.3220140332424
73.2,48.5955271981305
81.5,44.5226081916103
57.3,55.2726535239604
65.6,47.7790239058418
127.9,45.9298350657179
86.4,51.4938439545351
156.6,38.222541773101
160.6,40.1549777823919
129.5,44.1862119566548
157,38.0917327209772
71.6,51.8559825198521
61.2,51.0054006971491
53.9,49.9322783316776
74.6,50.07084761077
61.7,45.3727664900402
115.5,43.2400003509541
61.9,49.6323651503238
119.8,40.1433018948933
64.2,43.1081374196826
56.1,49.2504120566014
162.4,40.0694102521341
100.1,44.9857438359919
56.7,55.1723633269005
49,51.4784850776378
65.7,49.0485287709367
32.6,55.5558375449646
80.5,50.6471279806719
16.7,52.8110768656133
52.8,51.5021808652076
37.9,55.1526953346801
64,50.5229223044811
56.9,48.6545907506521
50.7,52.634932246309
78.8,49.5271229189334
60.6,52.3836389016992
75.9,49.2158148498762
96.1,45.5755490275625
98.7,49.1911244563561
44.4,50.5797146645595
62,48.8032732205472
48.4,54.3264600828276
70.1,46.1626076043001
36.3,50.3334498856892
87.1,48.3463326006361
45.9,53.5641179528481
308.9,15.5866906290894
95,46.2480254164005
86.2,49.9250583924244
64.7,44.544605900795
41.7,49.2213716333474
106.6,43.6067233072992
77.1,49.5623918199319
116.6,42.7684112334891
70,51.5844269092435
48.8,51.9946061417706
166.5,41.756014719917
117.3,46.8439515002043
90,45.1486042447322
100.4,44.191925348535
97.2,51.8470055973826
76.1,48.8714632357081
39.1,48.7172796976725
53.1,51.0995430349226
99.2,47.3469111499906
38.5,51.3672177917783
39.5,49.172147595888
116.8,49.5148105875869
41.7,53.4842999075905
79.1,45.4393182896329
43.3,52.0418589690238
38.3,53.2070125315938
63.1,49.4818393270056
81.1,50.2236999205161
34.3,56.6627206025674
56.6,55.77141801777
48.4,52.1042265778565
85,47.3082539750908
103,45.6404744484001
105.8,46.617273360574
46.4,52.5187401381224
100,44.247352387121
54.1,48.4902642420203
57.9,47.9973428269583
47.8,49.1557698719273
60.8,49.906471335931
43,49.1652815396071
36.2,52.995506646265
75.4,51.9473771832967
62.1,50.3763260707207
50.3,52.5506839820704
118.9,43.1079410778033
115.4,39.4644538915259
79.1,49.3457135190527
108.6,44.5612191958909
50.9,51.0103000932079
46.7,54.6727671715256
51.5,49.1606077050143
95.7,50.830598037446
82.2,55.3761193698088
31.5,52.4196583620365
57.7,50.9676957821137
57.4,51.4503759692044
70.5,50.3916437862878
64,50.8821962623146
37.5,51.0799608537763
65.7,51.1410631771325
37.9,53.4764741445625
79.5,45.499413945177
57.5,50.4906030830511
66,47.6152193568602
83.6,45.1672575931926
122.8,44.1651759423319
52.4,50.245417390226
80.1,47.6484279711144
90.5,46.7367904218402
35.9,51.441747106027
45.2,53.3143011086368
56.9,54.8589833719348
43.2,51.4466637140599
112,42.4212901744414
82.3,47.210432604266
60.6,50.662359121826
49,55.2783285801007
75.4,48.7076077893436
75.6,47.8573588628966
52.5,46.4407035108021
55.6,52.1429126324315
59.7,45.4972729232446
65.2,46.263878832889
36,50.5863603480361
56.8,49.9975536237903
43.1,47.8685972155573
54.5,52.0212050584421
65.2,50.5965126459678
36.6,54.695340296527
79.1,44.9599056358655
89.8,49.3749061261428
67,48.0132361749007
43.3,53.9615821206348
93.2,45.1289688312595
61.1,47.681199249128
68.9,46.5146147201459
50.6,50.3378586456952
109.3,45.2391288055241
89.8,44.0474314198897
51.4,52.8574758453472
95,44.8200079767371
65.1,49.1564533907489
113,44.7006909790963
67.8,49.8909400149371
48.6,50.7790163792795
118.3,44.7935794792276
60.2,52.6127648986701
47.5,54.3232665490373
38.3,49.6626110908148
43,52.30726678245
36.6,56.0164614705077
121.7,39.5607562286924
58.7,49.819052736511
44.5,51.7983749098255
43.4,53.2831026841265
34.9,53.8563275508721
173,37.2475902752727
89.2,46.3605176853446
82.7,48.859826069962
119.4,42.9766073942323
175.5,33.7399419394162
52.3,52.0897665044446
38.7,54.0615091036428
88.3,46.8624156745502
53.4,53.5640579196861
111.7,39.8704412733771
44.7,54.1926767513857
66.1,47.7680222896939
71.9,47.119931006498
59.9,47.0481720569356
66.5,50.5703522654873
83.3,45.2302454215766
40.7,55.9666603972634
51.9,53.7959477081622
95.7,44.0284747409775
42.3,49.5618121721916
72.1,49.4803928961532
54.2,51.3265127757802
61.9,51.9341853873844
63.9,52.7652045849055
41,49.8214807112362
76.8,48.9427705593341
96,47.8354089164605
107,46.7817790432151
58.4,51.7907089398237
94.2,48.7049860802833
77.3,44.6279844726744
33.3,49.2707973589726
102.1,38.1303521893042
115.7,42.8586257485861
116.4,44.7982120203335
56.1,48.6278801263865
59.5,50.1384214741907
52.1,53.4686985092109
32.6,52.866327907225
110.7,48.2071066360063
102.9,42.7898108947523
60.2,48.9754966448214
70.6,47.6405574865066
46.4,51.5179870474977
49,51.9603288796895
87.7,46.4455180688654
60.5,49.3352834142375
229.8,30.8471882154113
49.2,46.9912671630044
98,42.3261974428999
36.1,50.0774397413709
102.4,44.7224105691481
64.9,49.2041346899277
75.6,51.7459794043832
48,49.0457801193426
40.6,53.5703618210264
90.7,48.4202572691724
108.3,46.75369096375
64.8,53.4440398153617
49.2,48.6070137708546
47,54.466985693193
92.8,40.7802696238545
40.7,50.5367925642516
173.2,34.7911586254683
82,46.8841412564647
43.3,52.4087878270577
78.5,50.3159575124907
41.2,53.9880047214269
66.1,46.0544213343932
50.1,52.7565196358337
36.4,50.5066371582348
82.2,45.8538175811028
144.9,43.7843489998672
41.8,50.1748890574014
139.4,41.4514764874472
70,52.8320311519833
53.1,44.5494882238496
92.7,43.7322919684104
72.1,52.3143832943328
73.4,49.9018844809638
47.7,53.5364073009452
